variables=Wavenumber, Energyspectrum, Wavenumber_5by3, Frequency[Hz], 
1.039929728819532486e-03	3.459834808111179620e+06	1.167162593690580292e+11	1.001001001001000930e+02
2.079859457639064973e-03	3.333009019119043951e+05	3.676331801101647949e+10	2.002002002002001859e+02
3.119789186458597676e-03	8.325565496558274026e+04	1.870377499143466187e+10	3.003003003003002505e+02
4.159718915278129946e-03	3.329447262858368049e+04	1.157971955651474571e+10	4.004004004004003718e+02
5.199648644097662649e-03	1.664556558465280978e+04	7.983279844286715508e+09	5.005005005005004932e+02
6.239578372917195352e-03	9.511250530055307536e+03	5.891319956051456451e+09	6.006006006006005009e+02
7.279508101736727188e-03	5.944345689906008374e+03	4.556534124155532837e+09	7.007007007007006223e+02
8.319437830556259891e-03	3.962817142975445222e+03	3.647383105283062935e+09	8.008008008008007437e+02
9.359367559375792595e-03	2.773933533576485388e+03	2.997279049391454697e+09	9.009009009009008651e+02
1.039929728819532530e-02	2.017386012810010243e+03	2.514575580754574299e+09	1.001001001001000986e+03
1.143922701701485800e-02	1.513028120899506575e+03	2.145244934566192865e+09	1.101101101101100994e+03
1.247915674583439070e-02	1.163860961064938692e+03	1.855649506073742390e+09	1.201201201201201002e+03
1.351908647465392341e-02	9.144578737510258861e+02	1.623899344825318813e+09	1.301301301301301237e+03
1.455901620347345438e-02	7.315634471381627009e+02	1.435218314396963596e+09	1.401401401401401245e+03
1.559894593229298881e-02	5.943933328905376356e+02	1.279320213896256447e+09	1.501501501501501480e+03
1.663887566111251978e-02	4.894989810519715547e+02	1.148853687844264746e+09	1.601601601601601487e+03
1.767880538993205422e-02	4.079147703582923441e+02	1.038444183550693989e+09	1.701701701701701495e+03
1.871873511875158519e-02	3.435063725664130629e+02	9.440837416842969656e+08	1.801801801801801730e+03
1.975866484757111616e-02	2.919797836387004963e+02	8.627309111718907356e+08	1.901901901901901738e+03
2.079859457639065060e-02	2.502678733001548039e+02	7.920416764360784292e+08	2.002002002002001973e+03
2.183852430521018503e-02	2.161400109149320201e+02	7.301843758504842520e+08	2.102102102102101981e+03
2.287845403402971600e-02	1.879474755585987964e+02	6.757098125600739717e+08	2.202202202202201988e+03
2.391838376284924697e-02	1.644537304774560198e+02	6.274584424035066366e+08	2.302302302302301996e+03
